customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2166,Mareah,Woodnutt,Female,78,1984-11-09,Nurse,Property,Mass Customer,0,16,38.225997844372934,40
2167,Laina,Semorad,Female,31,1997-07-11,Librarian,Entertainment,Mass Customer,0,1,25.557702123037103,30
2168,Levon,Woollard,Male,83,1974-11-16,VP Accounting,Financial Services,Mass Customer,1,17,48.20840679185303,50
2169,Jarrad,Atwell,Male,80,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,0,18,43.923582325916016,40
2170,Dewitt,Laight,Male,27,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,0,6,59.76511226835152,60
2171,Laryssa,Maes,Female,21,1970-02-10,Pharmacist,Health,High Net Worth,0,10,52.97236498401303,50
2172,Emmery,Angrock,Male,6,1979-01-05,Information Systems Manager,Health,Affluent Customer,1,13,44.071429304293396,40
2173,Gracia,McAteer,Female,27,1976-09-21,Help Desk Technician,IT,Mass Customer,1,22,46.360319562135786,50
2174,Rock,Vickerstaff,Male,32,1962-09-21,Account Executive,Argiculture,High Net Worth,0,11,60.361975995875014,60
2175,Elvyn,Bullas,Male,23,1985-11-01,Web Developer III,Health,Mass Customer,0,13,37.248565042878035,40
2176,Josie,Gallemore,Female,79,1962-11-09,Accountant II,Property,High Net Worth,1,12,60.22781855253258,60
2177,Waverly,Creebo,Male,35,1977-10-08,Social Worker,Health,Mass Customer,0,9,45.31443908546618,50
2178,Veriee,Colthard,Female,20,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,0,12,68.87412888060229,70
2179,Benson,cornhill,Male,15,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,0,17,62.44826113520026,60
2181,Tobe,Roxby,Male,99,1974-07-17,Account Executive,IT,Mass Customer,1,8,48.54243144670563,50
2182,Symon,Minchin,Male,47,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,1,16,55.77598175916927,60
2183,Jillie,Fyndon,Female,61,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,1,7,50.981906589932386,50
2184,Lamar,Gladman,Male,49,1971-12-05,Statistician III,Health,Mass Customer,0,11,51.15713263837966,50
2185,Gayle,Gridley,Female,40,1963-10-15,Human Resources Assistant II,Property,Mass Customer,0,19,59.296930170156486,60
2186,Carolina,Sexty,Female,61,1963-03-18,Clinical Specialist,Health,High Net Worth,0,5,59.874628548631065,60
2187,Brunhilde,Kendall,Female,52,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,0,2,25.094995838856047,30
2194,Johnette,O'Fergus,Female,79,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,1,11,64.3921751101621,60
2195,Nevsa,Taill,Female,94,1987-05-02,GIS Technical Architect,Financial Services,Affluent Customer,1,13,35.75092991005532,40
2196,Skylar,Brise,Male,66,1976-06-08,Media Manager I,Retail,High Net Worth,1,7,46.64779979786958,50
2197,Filip,Willows,Male,32,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,0,7,29.374344490779084,30
2198,Marijn,Arnoll,Male,1,1998-01-10,Editor,Property,Affluent Customer,1,1,25.056665140758206,30
2199,Leigha,Ranger,Female,89,1983-02-09,Account Coordinator,Property,High Net Worth,1,13,39.97552042183859,40
2201,Trisha,Basset,Female,56,1998-12-12,Design Engineer,Financial Services,Affluent Customer,1,1,24.136728386410066,20
2202,Diannne,Neissen,Female,46,1977-08-19,Physical Therapy Assistant,Financial Services,Affluent Customer,1,8,45.4513344358156,50
2203,Ganny,Alessandrelli,Male,13,1998-12-23,Sales Associate,Health,High Net Worth,1,2,24.106611409333194,20
2204,Kacie,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,0,7,55.40088849921184,60
2206,Osmond,McCamish,Male,60,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,0,14,65.68720512446767,70
2207,Junia,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,1,16,44.01393325714664,40
2209,Rriocard,Gavan,Male,4,1993-08-04,Registered Nurse,Health,Affluent Customer,1,3,29.49207449207959,30
2210,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,0,5,37.1855931817173,40
2212,Adrianne,Raoux,Female,22,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,1,20,48.72039540215988,50
2215,Viola,Wadhams,Female,50,1971-02-20,Structural Engineer,Financial Services,Mass Customer,1,18,51.94564985639234,50
2216,Clarinda,Woffinden,Female,29,1962-01-02,Systems Administrator II,Property,High Net Worth,1,10,61.07930763170601,60
2217,Kristofor,Juris,Male,98,1981-10-17,Paralegal,Financial Services,Mass Customer,0,16,41.289715785193074,40
2218,Madelena,Blincoe,Female,94,1992-05-27,Senior Sales Associate,Health,Affluent Customer,0,4,30.6803261331126,30
2220,Curr,Jancey,Male,35,1959-05-13,Legal Assistant,Financial Services,Mass Customer,1,13,63.721387893449915,60
2221,Tye,Scottini,Male,80,1995-11-07,General Manager,Argiculture,Affluent Customer,0,7,27.23330121131407,30
2222,Caroline,Grabban,Female,20,1974-08-26,Professor,Financial Services,Mass Customer,0,14,48.43291516642609,50
2223,Sarita,Georgiev,Female,38,1981-01-29,Professor,Health,Mass Customer,0,12,42.00430951401707,40
2224,Sydel,Seccombe,Female,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,1,4,24.454325599220734,20
2225,Christina,Easum,Female,45,1988-04-02,Occupational Therapist,Health,Affluent Customer,0,19,34.830993155707176,30
2226,Hedvig,Flatt,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,0,11,67.52981654017093,70
2227,Duff,Kemble,Male,45,1976-07-16,Systems Administrator I,Property,Affluent Customer,1,9,46.543759331604015,50
2228,Rosita,Soppeth,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,0,9,66.89736002155658,70
2229,Linette,Gotmann,Female,76,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,1,7,63.81173882468054,60
2234,Dylan,Hanvey,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,0,18,36.39433805669761,40
2235,Maxine,Cauldwell,Female,75,1979-10-02,Social Worker,Health,Affluent Customer,0,16,43.3321944124065,40
2236,Arin,Crickmoor,Male,0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,1,13,54.79307314366039,50
2238,Nata,Plinck,Female,96,1978-09-14,Director of Sales,Retail,Mass Customer,1,14,44.3808127960831,40
2239,Jocelyne,Pasquale,Female,0,1960-01-11,Associate Professor,Property,High Net Worth,1,8,63.05607649075171,60
2240,Niall,Hallifax,Male,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,1,16,53.519946385410734,50
2241,Augy,Jerrems,Male,45,1975-02-23,Paralegal,Financial Services,High Net Worth,0,10,47.93735399816117,50
2244,Sidney,Cargon,Male,97,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,0,5,50.72728123828246,50
2245,Elsinore,Banbrook,Female,11,1980-04-21,Marketing Manager,Argiculture,Mass Customer,0,3,42.77913719699482,40
2247,Gweneth,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,1,1,28.030032150347726,30
2248,Helsa,Grandisson,Female,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,0,1,26.691195623930344,30
2253,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,1,13,63.97875115210684,60
2254,Ann,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,0,18,67.28066700253497,70
2255,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,1,5,30.55712031779812,30
2256,Mara,Rosterne,Female,28,1978-02-26,Marketing Manager,Retail,Mass Customer,0,15,44.9283941974808,40
2257,Siward,Corradino,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,0,15,45.300749550431235,50
2258,Cathy,Powter,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,0,7,48.86550447353027,50
2260,Jarad,Barthropp,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,0,11,55.97584897067943,60
2261,Gerome,Monshall,Male,81,1980-09-21,Account Representative II,Health,Mass Customer,1,13,42.36023742492558,40
2262,Nyssa,Banister,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,1,2,38.77905505978461,40
2263,Lois,Sorel,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,1,21,35.98365200564934,40
2264,Tony,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,0,9,50.54110356180724,50
2268,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,0,19,57.3174234041038,60
2270,Augustus,Edleston,Male,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,0,9,56.34272850961589,60
2272,Grete,Hindenburg,Female,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,0,1,28.11216936055738,30
2274,Nada,Reinert,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,1,13,43.18160952702213,40
2275,Ursulina,Carter,Female,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,1,8,30.53521706174221,30
2277,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,1,7,59.444777148533866,60
2278,Gerri,Heliet,Male,11,1977-09-25,Product Engineer,Health,Affluent Customer,1,8,45.35003187655703,50
2279,Garrett,Szymon,Male,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,0,3,43.871562092783236,40
2282,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,1,7,65.93087884808965,70
2284,Ola,Lenoir,Female,83,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,0,14,48.9558554047609,50
2285,Maritsa,Bellison,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,0,5,49.262500989543604,50
2286,Katuscha,Sapsed,Female,20,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,0,5,27.665890518418255,30
2287,Gisela,Partener,Female,53,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,0,20,48.777891449306644,50
2288,Cirillo,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,0,8,58.74387295474481,60
2289,Kissie,Steanson,Female,97,1980-09-25,Research Nurse,Health,Affluent Customer,1,13,42.349285796897625,40
2290,Myca,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,1,5,41.89479323373753,40
2291,Guido,Meynell,Male,67,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,1,4,51.80327869202894,50
2292,Christie,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,1,2,24.66514443875885,20
2293,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,0,16,64.90416372046894,60
2294,Skipton,Cordie,Male,25,1987-06-16,Associate Professor,Manufacturing,Mass Customer,0,21,35.627724094740834,40
2296,Nathalia,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,0,1,21.081224166610895,20
2297,Pauletta,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,1,19,51.179035894435565,50
2298,Brigham,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,1,5,25.259270259275358,30
2299,Mahmoud,Dagworthy,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,1,7,36.2793459624041,40
2301,Ken,Vashchenko,Male,66,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,1,19,56.25511548539225,60
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,1,4,24.06006699021439,20
2303,Alair,Combe,Male,22,1993-04-13,Database Administrator IV,Retail,Mass Customer,1,4,29.80145798386929,30
2305,Aeriell,Greeding,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,1,13,38.56276040623252,40
2306,Hilary,Tregunna,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,1,9,62.78502369705985,60
2307,Corina,Shadwick,Female,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,1,13,44.5943695426282,40
2308,Nancey,Hastie,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,1,17,59.87189064162408,60
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,0,14,38.04803388891868,40
2312,Ronnica,Grebner,Female,72,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,0,18,43.47730348377689,40
2313,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,0,12,56.56176107017497,60
2314,Ravid,Lapenna,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,1,7,29.1087675111012,30
2315,Pernell,MacCheyne,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,0,8,28.91985192761899,30
2316,Vernen,Bourgaize,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,1,11,44.865422336320066,40
2317,Alwin,Cuberley,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,1,16,46.14950072259767,50
2318,Willa,Malyan,Female,30,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,1,6,34.91860617993081,30
2319,David,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,0,18,37.746864118149944,40
2320,Kaylyn,Throssell,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,0,16,57.112080378579655,60
2321,Libbi,Freeberne,Female,27,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,1,20,42.85306068618351,40
2322,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,1,2,30.688539854133566,30
2323,Adair,Piser,Male,2,1988-04-30,Desktop Support Technician,Property,High Net Worth,0,13,34.7543317595115,30
2324,Jerrold,Robben,Male,44,1966-08-05,Sales Associate,Manufacturing,Mass Customer,1,16,56.49057548799327,60
2325,Emmett,Whatsize,Male,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,1,12,59.06968388857644,60
2326,Trev,Boothebie,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,0,14,56.61104339630076,60
2328,Gayler,Shackle,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,1,8,36.6626529433825,40
2329,Donny,Stiven,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,0,20,65.11772046701405,70
2330,Claresta,Bonnor,Female,5,1990-01-17,Account Coordinator,Property,Mass Customer,0,9,33.03766406612971,30
2331,Marybelle,Antal,Female,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,1,10,59.80891878046334,60
2332,Jeff,Goodere,Male,99,1977-04-20,Developer III,Property,High Net Worth,1,10,45.78262118366121,50
2333,Ives,Adolfson,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,1,10,56.78626944474802,60
2334,Zebulen,Hefford,Male,30,1996-03-16,Food Chemist,Health,Affluent Customer,0,5,26.877373300405566,30
2336,Karney,Labrone,Male,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,0,17,45.032434663746365,50
2337,Odilia,Bick,Female,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,0,1,23.055255118649608,20
2338,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,0,5,36.175305496138535,40
2339,Damien,Haddeston,Male,3,1958-12-28,Web Designer II,Property,Affluent Customer,1,16,64.09374324640035,60
2340,Joachim,Amer,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,1,16,44.84351908026416,40
2343,Wilhelm,Corteis,Male,6,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,1,5,63.85828324379934,60
2344,Wat,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,1,7,29.91097426414883,30
2345,Arden,Godard,Female,50,1986-07-15,Systems Administrator I,Retail,Affluent Customer,1,3,36.54766084908898,40
2348,Keeley,Winslet,Female,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,0,16,65.23271256130757,70
2349,Julee,Garwell,Female,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,0,3,43.909892790881074,40
2351,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,1,10,30.88019334462276,30
2353,Lyn,Luquet,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,1,12,44.09607046735629,40
2354,Tammie,Fisbey,Female,99,1958-12-19,Product Engineer,Retail,Mass Customer,0,17,64.11838440946325,60
2356,Arluene,Manchester,Female,58,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,0,3,28.123120988585335,30
2357,Lisette,Mingardi,Female,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,0,6,60.29626622770729,60
2358,Ave,Peatt,Male,26,1959-05-01,Senior Sales Associate,Retail,High Net Worth,1,15,63.754242777533776,60
2359,Merlina,Bream,Female,80,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,1,7,36.85430643387169,40
2360,Karleen,McGenn,Female,0,1974-11-03,VP Accounting,Financial Services,High Net Worth,1,5,48.24399958294388,50
2362,Herbie,Machans,Male,49,1972-06-05,Developer II,Financial Services,Affluent Customer,1,19,50.65609565610076,50
2363,Bobby,Farmiloe,Male,92,1983-12-30,Nurse,Entertainment,Mass Customer,1,16,39.08843855157431,40
2365,Lauretta,Furmonger,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,1,3,24.287313271794435,20
2366,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,1,15,47.63070841337846,50
2367,Lorne,Sabin,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,1,16,65.69541884548863,70
2368,Rowe,Losbie,Female,98,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,0,10,30.023228451435358,30
2369,Averyl,Gosz,Female,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,1,1,26.25860631682616,30
2370,Juliane,Calltone,Female,35,1996-03-19,Analyst Programmer,Property,High Net Worth,0,7,26.869159579384597,30
2371,Rory,Lokier,Female,22,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,1,8,56.20309525225947,60
2372,Jim,Shoppee,Male,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,0,10,45.39110048166186,50
2373,Cordy,Readshall,Female,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,1,16,40.695589964676564,40
2374,Dolf,Baudichon,Male,6,1993-06-15,Design Engineer,Financial Services,Mass Customer,0,9,29.628969842429015,30
2375,Alika,Milbourne,Female,21,1987-03-17,Sales Representative,Retail,Affluent Customer,0,8,35.876873632376785,40
2377,Kristien,Dunne,Female,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,0,2,24.331119783906253,20
2378,Aggi,Farncombe,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,0,1,28.769267042234624,30
2379,Trixie,Piscopiello,Female,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,1,15,41.74147044134617,40
2380,Merissa,Milella,Female,44,1956-04-09,Technical Writer,Retail,Mass Customer,1,15,66.81248490433994,70
2381,Dulsea,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,1,5,49.966143090339656,50
2382,Turner,Huggens,Male,79,1971-07-05,Accounting Assistant III,Retail,Mass Customer,1,4,51.576032410448896,50
2383,Zaria,Eberz,Female,34,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,0,15,44.37807488907611,40
2384,Garey,Letrange,Male,96,1961-07-16,Operator,Health,High Net Worth,1,6,61.54475182289405,60
2385,Gaultiero,Lissenden,Male,70,1958-12-17,Dental Hygienist,Health,Mass Customer,0,8,64.12386022347722,60
2386,Adrianne,Lowerson,Female,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,0,2,25.571391658072045,30
2388,Quincy,Weben,Male,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,0,1,25.6781700313446,30
2389,Sibyl,Gudge,Male,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,0,7,49.092750755110316,50
2390,Tonya,Nealand,Female,48,1964-05-06,Legal Assistant,Property,Mass Customer,0,12,58.73839714073083,60
2391,Corny,Millott,Female,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,0,14,61.77747391848808,60
2392,Isadora,Gronaller,Female,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,0,2,22.053181154091813,20
2393,Dorian,Colledge,Female,68,1981-06-21,Registered Nurse,Health,High Net Worth,1,11,41.61278881201772,40
2396,Elmira,Wildblood,Female,40,1973-08-02,Recruiter,Retail,Affluent Customer,1,7,49.49796099214462,50
2397,Cassius,Birchenough,Male,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,1,4,37.64282365188438,40
2399,Devonne,McPolin,Female,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,1,14,42.63950393963841,40
2400,Lindsay,Stollsteiner,Male,73,1978-02-28,Office Assistant III,Property,Mass Customer,1,22,44.92291838346682,40
2402,Merrielle,Strafen,Female,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,1,8,65.65161233337682,70
2403,Karalee,Tremlett,Female,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,0,12,45.267894666347374,50
2404,Conney,Grouse,Male,13,1960-03-14,Graphic Designer,Retail,Mass Customer,0,6,62.88358834931143,60
2410,Eugenia,Verey,Female,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,1,21,48.43839098044007,50
2411,Casey,McDade,Male,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,0,13,58.680901093584076,60
2412,Tiffi,Havercroft,Female,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,0,8,41.68397439419942,40
2413,Abbey,Murrow,Male,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,1,17,79.47530481166179,80
2415,Tanner,Harp,Male,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,0,3,44.238441631719695,40
2416,Eberhard,Shalcras,Male,19,1959-12-29,Office Assistant I,Health,Affluent Customer,0,16,63.091669281842556,60
2418,Elspeth,Brazil,Female,82,1970-04-05,Software Engineer III,Property,Mass Customer,1,13,52.82451800563565,50
2419,Aron,Karlsen,Male,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,0,9,44.57794210058627,40
2420,Celie,Guyers,Female,10,1976-08-26,Staff Scientist,Financial Services,High Net Worth,0,16,46.43150514431749,50
2421,Marilee,Garbott,Female,54,1954-08-16,Research Nurse,Health,Affluent Customer,1,13,68.46070492254702,70
2422,Crysta,Woliter,Female,96,1978-11-30,Librarian,Entertainment,High Net Worth,0,13,44.169993956544985,40
2423,Lenci,Symcox,Male,49,1981-02-20,Professor,IT,Mass Customer,1,20,41.94407555986333,40
2429,Emeline,Baldi,Female,54,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,1,3,42.220604167569164,40
2431,Alvy,Tyndall,Male,15,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,1,2,23.1045374447754,20
2432,Ebba,Melhuish,Female,67,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,1,5,41.94133765285634,40
2435,Orly,Ceney,Female,69,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,0,14,61.47082833370536,60
2436,Jaymie,Wellesley,Male,37,1986-03-21,Help Desk Technician,IT,Mass Customer,0,4,36.865258061899645,40
2437,Simonette,Cressingham,Female,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,1,18,45.75250420658434,50
2438,Lorianne,Ethersey,Female,76,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,1,4,40.00563739891546,40
2440,Lethia,Juanes,Female,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,0,8,63.36272207553442,60
2442,Odie,Enrrico,Male,8,1957-10-13,Social Worker,Health,Affluent Customer,1,17,65.30116023648229,70
2443,Towny,Python,Male,30,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,0,20,32.963740576941014,30
2444,Emmet,Cristoforo,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,0,11,45.71964932250048,50
2445,Johnnie,Prujean,Male,46,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,0,18,46.89147352149156,50
2448,Lorri,Iston,Female,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,0,10,30.11905519667996,30
2450,Jayson,Breheny,Male,64,1974-06-21,Structural Engineer,Retail,Affluent Customer,1,7,48.61361702888733,50
2451,Upton,Orford,Male,33,1973-03-09,Editor,Argiculture,Affluent Customer,1,18,49.89769541516494,50
2452,Sophronia,Yerrill,Female,93,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,1,17,47.5239300401059,50
2453,Ruthe,Campe,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,0,9,30.488672642623406,30
2454,Gene,Brome,Female,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,1,12,62.96572555952109,60
2457,Benito,Vearnals,Male,70,1975-04-12,Developer IV,IT,High Net Worth,1,15,47.80593446182572,50
2458,Leilah,Liddel,Female,73,1964-04-20,Media Manager II,Manufacturing,High Net Worth,1,5,58.78220365284265,60
2459,Jeanna,Naulls,Female,67,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,0,18,37.05691155238884,40
2460,Mick,Boutellier,Male,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,1,12,46.708033752023326,50
2462,Fletcher,Hutchens,Male,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,0,21,42.57379417147068,40
2463,Krystle,Jovicevic,Female,54,1978-01-30,Pharmacist,Health,Mass Customer,0,12,45.002317686669485,50
2464,Cleve,Jindrak,Male,78,1983-04-06,Speech Pathologist,Retail,Mass Customer,0,6,39.82219762944723,40
2466,Araldo,Klamp,Male,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,0,16,42.32464463383473,40
2467,Ynez,Fawloe,Female,71,1975-07-15,Engineer III,Manufacturing,Affluent Customer,1,4,47.5485712031688,50
2468,Parker,Barenskie,Male,51,1995-12-12,Marketing Assistant,Retail,High Net Worth,0,1,27.137474466069474,30
2471,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,1,8,44.11523581640521,40
2472,Mathias,Element,Male,99,1989-06-02,Product Engineer,Health,High Net Worth,1,16,33.66464477073008,30
2474,Chrysa,Burrett,Female,59,1980-06-08,Executive Secretary,Argiculture,High Net Worth,1,6,42.647717660659374,40
2476,Hal,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,0,17,66.34977862015889,70
2477,Barney,Tilling,Male,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,1,10,45.85928257985689,50
2478,Andreas,Lamke,Male,85,1966-07-07,Senior Cost Accountant,Financial Services,Affluent Customer,1,10,56.56997479119593,60
2479,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,0,5,26.233965153763265,30
2480,Adey,Shevlin,Female,3,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,1,16,51.099636591232894,50
2481,Amber,Ruslin,Female,71,1979-01-20,Chief Design Engineer,Manufacturing,Mass Customer,1,12,44.03036069918857,40
2482,Regan,Siemens,Male,95,1953-12-10,Pharmacist,Health,Mass Customer,1,10,69.14244376728716,70
2484,Elise,Slimm,Female,77,1979-10-03,Senior Quality Engineer,Property,Mass Customer,1,14,43.32945650539951,40
2486,Alaine,Halbord,Female,77,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,1,5,68.89877004366518,70
